record_id,title,abstract,keywords,doi,url,source_type,included
PMID:42107079,Internalization of Helicobacter pylori into gastric epithelial cells: mechanisms and intervention strategies.,"The internalization H. pylori into gastric epithelial cells may play a critical role in pathogenicity and evasion of antibacterial agents. However, many issues remain elusive. This review aimed to summarize the researches on H. pylori internalization and its associated intervention strategies. This descriptive review systematically analyzed studies in this field. BabA and SabA mediate H. pylori internalization, correlating with invasion into normal and inflammatory/neoplastic tissues, respectively. H. pylori invades gastric epithelial cells via zipper-like (spiral strains) and trigger (coccoid strains) pathways, rather than the single zipper-like mechanism conventionally recognized. Post-internalization, H. pylori reside in autophagosomes containing large and small vacuoles, distinct from the intracellular localization of Listeria monocytogenes and Salmonella spp. It proliferates within 12-24 h independent of virulence factors and is subsequently cleared. VacA⁺ strains exhibit lower intracellular clearance rates and a linear decline compared with VacA⁻ strains. Multiple toxins and molecular targets cooperatively mediate autophagy suppression via multipathway regulation. Probiotics, natural medicines, polymeric compounds and sonodynamic therapy represent promising interventions with translational potential. Critical knowledge gaps remain regarding the direct association between H. pylori internalization and eradication failure, invasion into non-gastric cancer cells, and the undefined intracellular survival time window of wild-type strains. Unlike other bacteria, H. pylori invades gastric epithelial cells via two pathways and evades intracellular immunity through specific toxins. However, knowledge gaps persist. Future research should focus on these gaps and promote the translational application of potential interventions.",publication; PubMed; gastric cancer; drug development,10.1080/07853890.2026.2668865,https://pubmed.ncbi.nlm.nih.gov/42107079/,publication,
PMID:41937349,NSUN2 as an emerging epigenetic regulator in cancer: from biomarker to therapeutic target.,"NOL1/NOP2/SUN domain family member 2 (NSUN2), a member of the RNA methyltransferase family responsible for catalysing 5-methylcytosine (m5 C) modifications, has been increasingly recognized as a key regulatory factor in the initiation and progression of cancer. A growing body of evidence indicates that NSUN2 is aberrantly expressed in multiple malignancies, such as hepatocellular carcinoma, breast cancer, and gastric cancer, where its overexpression is frequently associated with unfavourable clinical outcomes, increased tumour aggressiveness, and resistance to therapy. Through its m5C modification activity, NSUN2 influences RNA stability, translational efficiency, and molecular interaction networks, thereby modulating critical oncogenic signalling pathways, including Wnt/β-catenin, PI3K/AKT, and epithelial-mesenchymal transition (EMT). Moreover, NSUN2 has been shown to interact with non-coding RNAs and epigenetic regulatory factors, contributing to the remodelling of the tumour microenvironment and facilitating immune evasion. Although NSUN2 is predominantly characterized by its tumour-promoting functions, emerging studies also suggest context-specific tumour-suppressive roles, highlighting its functional complexity in cancer biology. This review aims to summarize recent advances in understanding the molecular mechanisms underlying NSUN2 function, its clinical significance, and its potential as a biomarker or therapeutic target, while also discussing the challenges in translating these findings into clinical practice. A deeper understanding of NSUN2's diverse roles in carcinogenesis may provide novel insights into RNA epigenetics and inform the development of innovative strategies for cancer diagnosis and treatment.",publication; PubMed; gastric cancer; drug development,10.1080/15476286.2026.2655695,https://pubmed.ncbi.nlm.nih.gov/41937349/,publication,
PMID:41824631,The mouse gastric surface epithelial cell and its response to early Helicobacter pylori infection.,"Helicobacter pylori infection is the main risk factor for gastric cancer. H. pylori easily develop antibiotic resistance and evade host defenses. In-depth knowledge of the first barrier that H. pylori encounter, the gastric surface mucus-producing epithelial cells (SMCs), may enable improved treatment and prevention. This study aimed to characterize SMC gene expression, mucus glycosylation, and identify how H. pylori colonization affects these parameters. The glycosylation of eight H. pylori-infected and eight sham control mice was characterized by mass spectrometry. SMCs from five infected and five sham control mice were extracted with laser microdissection (LCM) and sequenced with RNA sequencing (RNA-Seq). SMCs were characterized by high gene expression for proteins secreted into mucus (Tff1, Gkn1, Gkn2, Psca, and Muc5ac), mitoribosome RNA, and cytoskeleton proteins. Mucin glycans were large, complex, heavily fucosylated, and dense with H-antigen motifs. Two main glycosylation pathways ending in H-antigen glycans were identified and corroborated with glycosyltransferase expression. Glycosylation was consistent between H. pylori-infected and sham control mice. RNA-Seq data was analysed for differential gene expression, gene set enrichment analysis, and network analysis of functionally-related genes. The analyses revealed that genes required for protein synthesis and oxidative phosphorylation were down-regulated in infected mice. Most up-regulated genes were either interferon-stimulated genes or able to induce interferon production themselves. Depletion of Nkx6-3 occurred in the infected mice, indicating initiation of a pre-cancerous cascade. LCM RNA-Seq of SMCs was thus feasible and enabled characterization of the SMC and definition of a gene set showing how H. pylori infection affects SMCs.",publication; PubMed; gastric cancer; drug development,10.1080/21505594.2026.2645859,https://pubmed.ncbi.nlm.nih.gov/41824631/,publication,
PMID:41742891,Tertiary lymphoid structures guided opportunities and challenges for immunotherapy in early gastroesophageal junction cancer and low rectal cancer.,"Early-stage gastroesophageal junction cancer (GEJC) and low rectal cancer (LRC) pose a dilemma: surgery is often curative yet may cause lasting functional loss. Emerging data suggest that early tumors tend to exhibit an immune-active microenvironment with greater tertiary lymphoid structures (TLS) density and maturity, whereas advanced disease is frequently marked by immunosuppressive signaling, vascular and metabolic barriers, and attenuated TLS function. This review synthesizes stage-dependent immune ecology and evaluates how TLS biology may inform immunotherapy in early GEJC and LRC. We highlight opportunities for organ preservation in selected patients and key constraints: few trials in early-stage tumor, uncertain applicability beyond MSI-H or dMMR, limited performance of current biomarkers, challenges in assessing pathologic complete response, and the need for standardized surveillance when surgery is deferred. Overall, TLS-guided selection and rational microenvironment-modulating combinations appear promising, but replacing surgery should be confined to trials with rigorous endpoints and quality-of-life evaluation.",publication; PubMed; gastric cancer; drug development,10.1080/21645515.2026.2631238,https://pubmed.ncbi.nlm.nih.gov/41742891/,publication,
PMID:41569265,Development and validation of a predictive model for high-risk immune-related adverse events in gastric cancer patients treated with ICIs.,"Immune checkpoint inhibitors (ICIs) may cause immune-related adverse events (irAEs), ranging from mild to life-threatening. High-risk irAEs can lead to treatment discontinuation and higher mortality, though ICI-treated patients' death rate is under 5%. Currently, no reliable biomarkers predict irAEs' occurrence or severity. This study investigates the link between accessible biomarkers and high-risk irAEs in gastric cancer patients on ICIs, as well as to develop and assess a predictive model for such events. Data were collected from patients with gastric cancer who received ICIs therapy between May 2020 and March 2025. The incidence and risk factors associated with irAEs were analyzed using the chi-square test or the Mann-Whitney U test. Univariate and multivariate logistic regression analyses were conducted to develop a predictive model. This model was validated through 10-fold cross-validation and assessed using the area under the receiver operating characteristic curve (AUC), sensitivity, specificity, positive predictive value (PPV), and negative predictive value (NPV), calibration curves, and decision curve analysis. A total of 184 gastric cancer patients receiving ICIs therapy were enrolled in this study. The incidence of irAEs of any grade was 21.2%, while the incidence of grade ≥3 irAEs was 12.5%. Multivariate logistic regression analysis identified NLR-1 (p < .001), NLR2-1 (p < .001), PLR-1 (p = .001), tumor thickness (p = .018), CV (p = .001), and intratumoral necrosis (p = .028) as independent predictors of grade ≥3 irAEs. The AUC of the developed model was 0.878, with a sensitivity of 78.26%, specificity of 80.12%, PPV of approximately 80.95%, and NPV of approximately 75.52%. The corrected C-index, derived from bootstrap resampling, was 0.849, and both calibration curves and decision curve analysis confirmed good calibration and clinical utility. These predictors may aid risk stratification and optimized patient management.",publication; PubMed; gastric cancer; drug development,10.1080/21645515.2025.2610907,https://pubmed.ncbi.nlm.nih.gov/41569265/,publication,
PMID:41521567,Cost-effectiveness analysis of sugemalimab plus chemotherapy for the first-line treatment of advanced gastric cancer or gastroesophageal junction cancer.,"The GEMSTONE-303 trial demonstrated the significant efficacy and safety of sugemalimab plus chemotherapy (S + C) as first-line treatment for patients with advanced gastric cancer (GC) or gastroesophageal junction cancer (GEJC). To evaluate the cost-effectiveness of S + C for advanced GC/GEJC from the perspective of the Chinese healthcare system. A partitioned survival model with a 3-week cycle was created to evaluate the cost-effectiveness of S + C compared to placebo plus chemotherapy (P + C) as the first-line treatment for advanced GC/GEJC. Total costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratios (ICERs) as the primary outputs. Sensitivity analyses were performed to evaluate the uncertainty and stability of model parameters. Additionally, subgroup and scenario analyses were conducted. The base-case analysis revealed that the total costs of S + C ($89,510.52) was $49,907.43 higher than that P + C ($39,603.10). However, it also increased the QALYs by 0.29 (1.27 QALYs vs. 0.98 QALYs), with an ICER of $170,440.21/QALY, which was higher than the willingness-to-pay of $40,334.05/QALY. Sensitivity analyses demonstrated that the cost of sugemalimab, utility of progression-free survival and the discount rate had a greater impact on the model. Subgroup analyses indicated that S + C was more cost-effective in patients with advanced GC/GEJC with programmed cell death ligand 1 combined positive score ≥10. Compared to P + C, S + C is currently not an economically viable option for first-line treatment of advanced GC/GEJC in China.",publication; PubMed; gastric cancer; drug development,10.1080/21645515.2025.2611471,https://pubmed.ncbi.nlm.nih.gov/41521567/,publication,
PMID:41511857,The therapeutic potential of targeting LYAR in gastric cancer.,"To investigate the expression of Ly1 antibody-reactive clone (LYAR) in gastric cancer (GC) tissues and predict potential drugs targeting its sensitivity. We assessed the standardized mean difference (SMD) of LYAR mRNA expression across 20 GC datasets (1,804 GC samples, 858 normal tissues) using multi-center high-throughput data, in-house immunohistochemistry, and CCLE cell expression data. Clinical and pathological relevance of LYAR was evaluated using metrics such as receiver operating characteristic curve, sensitivity, specificity, and likelihood ratios. Additionally, upstream transcriptional regulation and enrichment analyses were performed, and drug sensitivity analysis identified potential drugs for high LYAR expression. LYAR expression was significantly upregulated in GC (SMD: 1.20, 95% CI: 0.89-1.51). The area under the curve was 0.89 (95% CI: 0.86-0.92), with sensitivity 0.74 (95% CI: 0.66-0.81) and specificity 0.89 (95% CI: 0.82-0.94). MYC potentially enhances LYAR expression, promoting GC progression. High LYAR expression indicates sensitivity to AZD compounds. LYAR overexpression promotes GC progression and tumorigenesis, suggesting its potential as a therapeutic target.",publication; PubMed; gastric cancer; drug development,10.1080/20565623.2025.2610163,https://pubmed.ncbi.nlm.nih.gov/41511857/,publication,
PMID:42248374,Huangqi Jianzhong decoction inhibits CRC invasion through the modulation of BCLAF1-mediated glycolysis.,"Huangqi Jianzhong decoction (HQJZ) is a well-known traditional Chinese medicine used to treat gastrointestinal diseases because of its beneficial effects on Qi and the spleen. Its potential effect on gastric cancer has also been well demonstrated, but its multitarget mechanisms in the treatment of CRC remain unclear, limiting its scientific development. This study aimed to clarify the role and specific mechanism of HQJZ in combating CRC and identify the key proteins it modulates and the specific mechanism involved. We performed cellular function experiments to validate the effects of HQJZ on CRC cell activity, apoptosis, proliferation, migration and invasion. Network pharmacology was combined with differential proteomics to identify key modulated proteins. Western blot, immunofluorescence and lactic acid assays were used to clarify the specific mechanism involved. The suppressive effects of HQJZ on the proliferation, migration and invasion of CRC cells were verified. By combining network pharmacology and differential proteomics, we identified BCL2-associated transcription factor 1 (BCLAF1) as one of the key proteins involved in the inhibition of the CRC malignant phenotype by HQJZ. Mechanistic studies revealed that HQJZ associating with BCLAF1 to inhibit glycolytic metabolism and lactic acid production in CRC cells and increase programmed cell death ligand 1 (PD-L1) expression on CRC cell membranes. We reveal that HQJZ inhibits CRC malignancy. Modulating and inhibiting BCLAF1-mediated glycolysis to increase PD-L1 expression on CRC cell membranes may affect the sensitivity of CRC cells to immunotherapy, but further study is needed. Our study provides new insights into the treatment of CRC by HQJZ.",publication; PubMed; gastric cancer; drug development,10.1016/j.jep.2026.121940,https://pubmed.ncbi.nlm.nih.gov/42248374/,publication,
PMID:42633192,psiTPTE22-HERV functions as a tumor suppressor by inhibiting PI3K/AKT/mTOR/EIF4E signaling.,"psiTPTE22-HERV is a human-specific gene with unexplored functions. This study investigated its regulation, molecular mechanism, and clinical significance in gastric cancer. psiTPTE22-HERV expression was consistently down-regulated in primary tumors and cancer cell lines across various cancer types, including gastric cancer, as indicated by TCGA data and quantitative PCR analysis. Its down-regulation in gastric cancer cells is mediated by promoter methylation, confirmed through bisulfite genomic sequencing, with expression restored following demethylation treatment. A progressive reduction in psiTPTE22-HERV expression was observed from normal stomach mucosa to adjacent non-tumor tissues and primary tumors, along with increased methylation. psiTPTE22-HERV inhibited cancer cell viability, clonogenicity, cell cycle progression, migration, and invasion while promoting apoptosis. It also suppressed subcutaneous tumor growth and distant metastasis in mice. Transcriptomic analysis revealed that psiTPTE22-HERV disrupted PI3K/AKT/mTOR signaling. Western blotting confirmed that psiTPTE22-HERV reduced protein levels of PI3K, p-AKT, and mTOR. This led to the down-regulation of EIF4E and EIF4EBP1, oncogenic protein synthesis genes and effectors of mTOR signaling, as well as p-EIF4EBP1(Thr70), which is regulated by mTOR. Notably, psiTPTE22-HERV expression was inversely correlated with EIF4E, EIF4EBP1, and p-EIF4EBP1 (Thr70) in gastric tumors (all P < 0.001). Multivariate analysis revealed that psiTPTE22-HERV expression in primary gastric tumors independently predicted survival (P = 0.027). Kaplan-Meier survival analysis showed that low psiTPTE22-HERV expression was associated with shortened survival in gastric cancer patients (P = 0.0009). Overall, psiTPTE22-HERV plays a tumor-suppressive role by inhibiting the PI3K/AKT/mTOR/EIF4E pathway, and its down-regulation serves as an independent marker for poor prognosis in gastric cancer patients.",publication; PubMed; gastric cancer; drug development,10.1016/j.gendis.2025.101915,https://pubmed.ncbi.nlm.nih.gov/42633192/,publication,
PMID:42491364,Therapeutic resistance in cancer: lncRNAs as modulators and targets for cancer therapy.,"Therapeutic resistance continues to be a significant challenge in cancer treatment, often leading to tumor recurrence, metastasis, and limited therapeutic efficacy despite advancements in chemotherapy and radiotherapy. This resistance arises from complex molecular mechanisms that are influenced by various factors, including genetic alterations, epigenetic modifications, and cellular signaling. Recently, lncRNAs, a subclass of non-coding RNAs, have gained prominence for their essential role in driving cancer progression and mediating resistance to therapy. The resistance phenotype is shaped by lncRNAs through the regulation of key signaling pathways, DNA repair mechanisms, and cellular survival processes. For example, lncRNAs such as HOTAIR and MALAT1 are involved in the regulation of PI3K/AKT, EMT, and DNA repair pathways, and influence cell proliferation, apoptosis, and metastasis. These findings underscore the potential of lncRNAs as therapeutic targets. Targeting lncRNA-mediated pathways offers a promising approach to overcome resistance and enhance the efficacy of existing therapies. This review provides an in-depth analysis of the molecular mechanisms by which lncRNAs mediate resistance in various cancers, such as gastric cancer, lung cancer, breast cancer, and hepatocellular carcinoma. By focusing on the therapeutic potential of lncRNAs, we propose new avenues for overcoming resistance and improving treatment outcomes in cancer therapy.",publication; PubMed; gastric cancer; drug development,10.1016/j.gendis.2025.101990,https://pubmed.ncbi.nlm.nih.gov/42491364/,publication,
PMID:42462522,Structural and molecular insights into Helicobacter pylori CagA-SHP2 complex: From pathogenic signaling to targeted therapeutic opportunities in gastric cancer.,"Gastric cancer (GC) remains a major global health burden, ranking as the fifth most common malignancy worldwide. Helicobacter pylori (H. pylori) is strongly implicated in gastric carcinogenesis and was classified as a Class 1 carcinogen by the World Health Organization (WHO) in 1994. Among H. pylori virulence factors, cytotoxin-associated gene A (CagA) plays a pivotal oncogenic role by modulating host signaling pathways through highly specialized molecular interactions utilizing the CagA multimerization (CM) and EPIYA motifs. Following translocation into gastric epithelial cells (GECs) via the type IV secretion system (T4SS), tyrosine phosphorylation at EPIYA motifs ensures aberrant interaction between CagA and the host Src homology 2 domain-containing phosphatase 2 (SHP2). This interaction represents a unique host-pathogen crosstalk mechanism that functionally mimics oncogenic PTPN11 gain-of-function mutations, resulting in sustained activation of MAPK/ERK and focal adhesion kinase (FAK) pathways, cytoskeletal reorganization, increased cellular motility, and the characteristic hummingbird phenotype. This review aims to summarize current knowledge on the structural and functional interplay between CagA and SHP2 and its role in gastric carcinogenesis, while broadly addressing how geographic diversity in CagA variants shapes the interaction and its consequences. It further discusses the broader oncogenic impact of CagA-driven signaling alterations, including emerging evidence for a hit-and-run oncogenic mechanism, and their relevance to disease progression and prevention strategies. The CagA-SHP2 axis emerges as a central pathogenic hub in H. pylori-associated gastric carcinogenesis and an attractive pharmacological target for the development of mechanism-based therapeutic strategies for the disease.",publication; PubMed; gastric cancer; drug development,10.1016/j.micres.2026.128632,https://pubmed.ncbi.nlm.nih.gov/42462522/,publication,
PMID:42402266,B3GNT2 promotes gastric cancer metastasis by facilitating membrane trafficking of RYK via N-glycosylation.,"Gastric cancer (GC) is characterized by a high metastatic propensity, which constitutes the primary cause of poor patient prognosis. Receptor-like tyrosine kinase (RYK) is associated with GC metastasis, but its regulatory mechanism remains unclear. Primary and metastatic GC tissues, together with their matched adjacent non-tumor samples, were collected. GC cell models were established to systematically evaluate the driver role of RYK in GC metastasis. We further integrated clinical specimens, GC cell models, and a mouse model of GC liver metastasis, and combined immunohistochemistry, real-time quantitative PCR, Western blot, flow cytometry, immunofluorescence, wound-healing assays, 3D sphere invasion assays, and co-immunoprecipitation to elucidate the biological functions and molecular mechanisms of RYK in GC metastasis. RYK expression was higher in both primary and metastatic tumor tissues than in adjacent normal tissues. Overexpression of RYK markedly enhanced the invasion and migration capacities of GC cells and induced epithelial-to-mesenchymal transition; blocking its membrane localization promptly attenuated this pro-metastatic effect. Mechanistically, β-1,3-N-acetylglucosaminyltransferase 2 (B3GNT2) bound to RYK and catalyzed its N-glycosylation, thereby promoting RYK trafficking to the plasma membrane. In GC cell models and a liver-metastasis mouse model, GC cells overexpressing B3GNT2 displayed significantly increased metastatic ability, whereas treatment with an N-glycosylation inhibitor effectively suppressed this phenomenon. B3GNT2 promotes the trafficking of RYK to the plasma membrane of GC cells by mediating its N-glycosylation, thereby driving GC metastasis.",publication; PubMed; gastric cancer; drug development,10.1016/j.bbadis.2026.168347,https://pubmed.ncbi.nlm.nih.gov/42402266/,publication,
PMID:42479944,LC-MS/MS-Based Phytochemical Characterization of Cakile maritima Methanol Extract and Its Photodynamic Anticancer Activity in Gastric Cancer Cells.,"In this study, the phytochemical composition, in vitro anticancer activity, photodynamic therapy (PDT) activity, and molecular interaction potential with carbonic anhydrase IX (CA IX) of Cakile maritima methanol extract were evaluated. LC-MS/MS analysis identified 11 compounds among 35 screened phytochemicals, with fumaric acid (13797.19 ppb), ferulic acid (771.37 ppb) and p-coumaric acid (601.95 ppb) accounting for approximately 97% of the total content. Molecular docking results demonstrated that sinapic acid (-6.13 kcal/mol) and quinic acid (-6.11 kcal/mol) exhibited the highest binding affinities toward CA IX. Cell culture studies revealed that LogIC50 values differed significantly among cell lines (p < 0.0001). PDT applied to the MKN-28 gastric cancer cell line significantly enhanced cytotoxicity compared with the control group, with the highest photodynamic efficacy observed under green-light irradiation (p < 0.0001). These findings indicate that C. maritima methanol extract exhibits light-enhanced cytotoxicity in MKN-28 gastric cancer cells and warrant further investigation regarding its potential photosensitising properties.",publication; PubMed; gastric cancer; drug development,10.1002/rcm.70143,https://pubmed.ncbi.nlm.nih.gov/42479944/,publication,
PMID:42644014,"Effect of perioperative nutritional status, inflammatory response and postoperative chemotherapy on survival after gastrectomy for advanced gastric cancer.","Despite the availability of numerous perioperative prognostic indicators for advanced gastric cancer, their relative predictive accuracy has not been compared. The present study investigated the association of these indicators and postoperative chemotherapy with patient survival in advanced gastric cancer. A total of 142 patients with stage II-IV gastric cancer who underwent gastrectomy with R0/R1 resection were examined. The preoperative modified Glasgow prognostic score (mGPS), controlling nutritional status score, CRP-to-albumin ratio, prognostic nutritional index and neutrophil-to-lymphocyte ratio was calculated. Postoperative serum CRP was evaluated as the CRPmax. Postoperative chemotherapy was administered according to the Japanese Gastric Cancer Treatment Guidelines. Patients were divided into chemotherapy and no chemotherapy groups, followed by propensity score matching to adjust for background factors. The endpoints were relapse-free survival (RFS) and overall survival (OS). Prognostic factors were evaluated using the Cox proportional hazard model. The OS and RFS were found to be improved in the chemotherapy group compared with the no chemotherapy group (P<0.05) and in the low mGPS group compared with the high mGPS group (P<0.05). Stepwise regression analysis identified the mGPS as the most reliable preoperative marker for both OS and RFS. Cox analysis of the matched groups revealed that postoperative chemotherapy was an independent prognostic factor for RFS and that mGPS was an independent prognostic factor for OS. A preoperative CRP of <0.3 mg/dl and a low mGPS score were found to be independent prognostic factors for RFS in the chemotherapy group. Overall, postoperative chemotherapy was found to reduce recurrence in advanced gastric cancer, while the preoperative mGPS was a strong prognostic marker for OS. Improving the preoperative mGPS may therefore improve both OS and the effectiveness of postoperative chemotherapy, but future large-scale studies are needed.",publication; PubMed; gastric cancer; drug development,10.3892/ol.2026.15823,https://pubmed.ncbi.nlm.nih.gov/42644014/,publication,
